symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
20号胶连续,0.39321633825944174,0.7183908045977012,0.5558035714285715,41,4
20号胶连续,0.32517446633825947,0.735632183908046,0.5304033251231527,46,5
20号胶连续,0.2688321018062398,0.6724137931034484,0.4706229474548441,47,12
20号胶连续,0.28332736603413294,0.5614035087719298,0.42236543740303134,45,22
20号胶连续,0.28082110036997254,0.43274853801169594,0.35678481919083427,46,36
20号胶连续,0.29311373672275925,0.4678362573099415,0.38047499701635035,46,33
20号胶连续,0.2212900246305419,0.4770114942528736,0.34915075944170776,50,35
20号胶连续,0.1705469671571367,0.5028248587570622,0.33668591295709943,55,31
20号胶连续,0.296108995232315,0.5028248587570622,0.39946692699468855,49,34
20号胶连续,0.30516823912498964,0.4519774011299435,0.37857282012746657,49,38
20号胶连续,0.31139675697865354,0.3735632183908046,0.3424799876847291,47,45
20号胶连续,0.15209359605911332,0.3448275862068965,0.24846059113300492,58,47
20号胶连续,0.18914203612479477,0.3563218390804597,0.27273193760262726,54,44
20号胶连续,0.3270474137931035,0.47701149425287354,0.4020294540229885,44,30
20号胶连续,0.47821935791860604,0.5029239766081871,0.49057166726339657,31,33
20号胶连续,0.4908700322234157,0.47368421052631576,0.4822771213748657,31,33
20号胶连续,0.63718820861678,0.5497076023391813,0.5934479054779807,19,27
20号胶连续,0.6892703201970445,0.5804597701149425,0.6348650451559935,16,22
20号胶连续,0.7454350161117079,0.584795321637427,0.6651151688745675,12,24
20号胶连续,0.807136889843657,0.4619883040935672,0.6345625969686121,8,33
20号胶连续,0.8172812984843061,0.38011695906432746,0.5986991287743167,7,45
20号胶连续,0.8233528325123153,0.367816091954023,0.5955844622331692,6,47
20号胶连续,0.8123204022988505,0.3448275862068966,0.5785739942528736,5,49
20号胶连续,0.7048696633825945,0.367816091954023,0.5363428776683088,12,49
20号胶连续,0.703817733990148,0.4252873563218391,0.5645525451559936,14,44
20号胶连续,0.6389573070607554,0.5114942528735632,0.5752257799671593,20,30
20号胶连续,0.5860272988505747,0.5689655172413793,0.577496408045977,26,24
20号胶连续,0.6244868637110016,0.5747126436781609,0.5995997536945812,22,24
20号胶连续,0.5049774220032841,0.6494252873563219,0.5772013546798029,35,13
20号胶连续,0.4638752052545157,0.7241379310344828,0.5940065681444993,33,8
20号胶连续,0.488454433497537,0.6551724137931035,0.5718134236453203,31,16
20号胶连续,0.46651785714285715,0.6206896551724138,0.5436037561576355,33,15
20号胶连续,0.43157327586206895,0.5919540229885057,0.5117636494252873,36,19
20号胶连续,0.4338054187192119,0.5057471264367815,0.4697762725779967,35,32
20号胶连续,0.6283566058002149,0.6081871345029239,0.6182718701515695,19,13
20号胶连续,0.5905239288697935,0.7017543859649122,0.646139157417353,22,5
20号胶连续,0.6099773242630385,0.7719298245614036,0.690953574412221,25,3
20号胶连续,0.5899527914614121,0.7183908045977011,0.6541717980295566,23,9
20号胶连续,0.5651426518883416,0.6896551724137931,0.6273989121510674,24,12
20号胶连续,0.40176005747126436,0.6666666666666666,0.5342133620689655,44,11
20号胶连续,0.41371613300492616,0.6494252873563219,0.531570710180624,36,13
20号胶连续,0.39768062397372744,0.6781609195402298,0.5379207717569786,36,10
20号胶连续,0.3299209770114943,0.6724137931034483,0.5011673850574713,39,13
20号胶连续,0.2681906814449918,0.39655172413793105,0.33237120279146143,44,41
20号胶连续,0.18490866174055828,0.37931034482758624,0.28210950328407225,53,46
20号胶连续,0.17926416256157637,0.367816091954023,0.2735401272577997,49,49
20号胶连续,0.15063115763546797,0.3620689655172414,0.25635006157635465,52,48
20号胶连续,0.3489583333333334,0.5919540229885057,0.47045617816091956,40,15
20号胶连续,0.25636288998357964,0.6206896551724138,0.4385262725779967,47,17
20号胶连续,0.27817118226600984,0.6551724137931034,0.4666717980295566,48,15
20号胶连续,0.2805316091954024,0.7126436781609194,0.4965876436781609,47,11
20号胶连续,0.2978756157635468,0.7471264367816092,0.522501026272578,46,8
20号胶连续,0.38362068965517243,0.7068965517241379,0.5452586206896551,40,10
20号胶连续,0.46559421182266014,0.7126436781609194,0.5891189449917897,34,8
20号胶连续,0.3381071726936389,0.7777777777777778,0.5579424752357083,42,5
20号胶连续,0.27488711001642036,0.8103448275862069,0.5426159688013136,46,4
20号胶连续,0.2601857553366174,0.8045977011494253,0.5323917282430214,50,5
20号胶连续,0.43970648604269297,0.8045977011494253,0.6221520935960592,35,3
20号胶连续,0.4886853448275863,0.7816091954022989,0.6351472701149425,35,3
20号胶连续,0.4458641215106732,0.7873563218390806,0.6166102216748769,37,2
20号胶连续,0.44337541050903123,0.7528735632183908,0.598124486863711,36,2
20号胶连续,0.31889246926840914,0.7777777777777777,0.5483351235230934,42,3
20号胶连续,0.2755285303776683,0.8218390804597702,0.5486838054187192,45,2
20号胶连续,0.26252052545155996,0.8103448275862069,0.5364326765188834,47,3
20号胶连续,0.21787766830870278,0.8505747126436782,0.5342261904761905,50,2
20号胶连续,0.21762110016420363,0.764367816091954,0.49099445812807885,51,9
20号胶连续,0.39821941707717573,0.7586206896551725,0.5784200533661741,38,5
20号胶连续,0.4766678601265068,0.8245614035087719,0.6506146318176393,34,2
20号胶连续,0.5415920754266619,0.7719298245614036,0.6567609499940328,29,7
20号胶连续,0.5366892446633826,0.7758620689655172,0.6562756568144499,27,5
20号胶连续,0.4153240243465808,0.736842105263158,0.5760830648048694,42,7
20号胶连续,0.35851533595894497,0.7251461988304092,0.5418307673946771,43,10
20号胶连续,0.5194222085385879,0.6839080459770116,0.6016651272577997,27,13
20号胶连续,0.5174466338259441,0.7586206896551723,0.6380336617405582,29,5
20号胶连续,0.4158199917898194,0.8620689655172414,0.6389444786535304,39,1
20号胶连续,0.5473111658456485,0.7758620689655172,0.6615866174055829,28,6
20号胶连续,0.3249435550082102,0.7413793103448275,0.5331614326765188,47,9
20号胶连续,0.22890559732664997,0.6900584795321638,0.4594820384294069,52,11
20号胶连续,0.3002744957632176,0.7192982456140351,0.5097863706886263,48,9
20号胶连续,0.3785654612722282,0.7426900584795321,0.5606277598758801,42,6
20号胶连续,0.4561268472906404,0.7873563218390803,0.6217415845648604,31,7
20号胶连续,0.48319478653530384,0.7528735632183908,0.6180341748768473,30,8
